899,Heitor Villa-Lobos,Bachianas brasileiras No.5  W. 389: 1. Aria (Cantilena),337.013,71.01,0.0489,Classical
900,Claude Debussy,The Girl With The Flaxen Hair,137.84,71.01,0.158,Classical
901,Agustín Barrios Mangoré,Diana Guaraní (Arr. R. Stover for Guitar),531.28,71.01,0.083,Classical
902,Philip Glass,Facades,441.2,71.02,0.0704,Classical
903,Jamey Johnson,She's All Lady,224.08,71.04,0.141,Country
904,Nujabes,The Sign (feat. Pase Rock),289.8,71.08,0.585,Jazz
905,Frédéric Chopin,Deux Nocturnes  Op.62: 1. Nocturne In B (Andante),453.893,71.08,0.0385,Classical
906,Ludwig van Beethoven,Symphony No. 4 in B-Flat Major  Op. 60: III. Menuetto. Allegro vivace (Live),354.867,71.09,0.149,Classical
907,Ray Charles,Lonely Avenue,157.56,71.11,0.599,Jazz
908,Ray Charles,Lonely Avenue,157.56,71.11,0.599,Blues
909,Agustín Barrios Mangoré,Country Of The Fan,269.893,71.12,0.258,Classical
910,Aimer,Dareka Umiwo,294.16,71.13,0.236,Anime
911,Johann Sebastian Bach,Bach: Cantata BWV 199. Mein Herze schwimmt im Blut  Aria,499.8,71.13,0.107,Classical
912,Curren$y,The Blow,151.387,71.18,0.717,Alternative
913,Franz Schubert,Ständchen  S. 560 (from Schwanengesang  D. 957),344.8,71.18,0.0394,Classical
914,Loretta Lynn,I'm Dying for Someone to Live For,150.08,71.19,0.498,Country
915,Wolfgang Amadeus Mozart,"Le nozze di Figaro  K.492 / Act 3: ""Sull’aria ... Che soave zeffiretto""",210.533,71.22,0.118,Classical
916,Samiyam,Italy,143.232,71.23,0.649,Alternative
917,Samiyam,Italy,143.232,71.23,0.649,Hip-Hop
918,Wolfgang Amadeus Mozart,Piano Sonata No.9 In D  K.311: 2. Andantino con espressione,344.92,71.24,0.371,Classical
919,Masakatsu Takagi,Hora Thello,97.627,71.25,0.208,Anime
920,Nobuo Uematsu,"Into the Darkness: Piano Collections Version (From ""Final Fantasy IV"") [For Piano Solo]",320.896,71.27,0.0451,Anime
921,The Platters,My Prayer,167.8,71.28,0.243,Jazz
922,The Five Satins,(I'll Remember) In The Still Of The Night,185.6,71.28,0.296,Blues
923,Nobuo Uematsu,Hymn - Ixion,40.8,71.29,0.052,Anime
924,Claude Debussy,Images  Livre I: Images  Livre I: Reflets dans l'eau,324.733,71.3,0.0339,Classical
925,Dianne Reeves,Feeling Of Jazz,422.933,71.31,0.253,Jazz
926,Chris Young,Flashlight,202.307,71.31,0.423,Country
927,Travis Scott,first take,313.909,71.31,0.0895,Rap
928,Frédéric Chopin,"Polonaise No. 3 in A Major  Op. 40  No. 1  ""Military""",362.027,71.32,0.151,Classical
929,Tim McGraw,One Of These Days,281.96,71.33,0.289,Country
930,Alfred Hill,Lullaby,184.2,71.34,0.251,Classical
931,Jimmy Durante,The Mole - Remastered,19.693,71.35,0.939,Jazz
932,Frederick Delius,Over the Mountains High (arr. J. Lloyd Webber for cello and piano),140.32,71.36,0.0661,Classical
933,Franz Schubert,"Symphony No. 4 in C Minor  D. 417 ""Tragic"": IV. Allegro",449.587,71.37,0.156,Classical
934,Kings of Leon,Mi Amigo,246.8,71.39,0.593,Rock
935,Johann Sebastian Bach,St. Matthew Passion  BWV 244  Pt. 1: No. 29  O Mensch  bewein dein Sünde groß,341.6,71.4,0.158,Classical
936,Bessie Smith,Devil's Gonna Git You,190.027,71.43,0.346,Blues
937,Van Morrison,Tupelo Honey,415.04,71.43,0.515,Rock
938,Howard Shore,Shores of the Long Lake,241.133,71.44,0.0307,Classical
939,Arthur Rubinstein,Hymn to the Sun from the Golden Cockerel,458.507,71.46,0.0358,Classical
940,Antonio Vivaldi,"""Concerto Funebre"" con hautbois sordini e salmoè  violino principale e viole da gamba (Si Bem. Maggiore  RV 579): II. Allegro poco poco",209.787,71.46,0.117,Classical
941,Johann Sebastian Bach,教会カンタータ  BWV 147: ''主よ 人の望みの喜びよ'',199.493,71.46,0.259,Classical
942,Travis Tritt,Tell Me I Was Dreaming,292.6,71.48,0.208,Country
943,Nico Muhly,In a Mist,108.749,71.49,0.0341,Classical
944,Etta James,A Sunday Kind of Love,196.08,71.5,0.407,Jazz
945,Craig Morgan,What Matters Most,215.237,71.51,0.164,Country
946,Frédéric Chopin,Etude  Op. 10 No. 6 in E-Flat Minor: Andante,212.68,71.51,0.0807,Classical
947,Eminence Symphony Orchestra,Cave Of Mind (Howl's Moving Castle),406.4,71.52,0.0392,Anime
948,Smino,Z4L (with Bari & Jay2),162.591,71.52,0.408,Rap
949,Giacomo Puccini,"Madame Butterfly  SC 74  Act 2: ""Coro a bocca chiusa"" (Humming Chorus)",194.28,71.52,0.0487,Classical
950,Ruggero Leoncavallo,Mattinata  Op. 5,117.6,71.52,0.216,Classical
951,Ludwig van Beethoven,Suite Bergamasque  L. 75: III. Clair De Lune,315.747,71.52,0.0395,Classical
952,Waka Flocka Flame,Hard In Da Paint,246.387,71.54,0.583,Rap
953,Kendrick Lamar,u,268.493,71.55,0.58,Hip-Hop
954,Ryuichi Sakamoto,andata,278.641,71.56,0.0446,Anime
955,Huelgas Ensemble,Dos estrellas le seguen (romance a 2 3 & 4),237.958,71.56,0.0391,Classical
956,Merle Haggard,A Place to Fall Apart,217,71.57,0.266,Country
957,Blossom Dearie,Baby  You're My Kind,209.583,71.58,0.482,Jazz
958,George Harrison,I Live For You,217.747,71.58,0.216,Rock
959,Sir Charles Jones,Destiny,231.054,71.61,0.586,Blues
960,Jóhann Jóhannsson,The Stairs,67.877,71.61,0.089,Classical
961,Atlantic Five Jazz Band,When Sunny Gets Blue,232.32,71.63,0.171,Jazz
962,Taylor Ray Holbrook,Tie Me Down,200.417,71.63,0.532,Country
963,Ludwig van Beethoven,Symphony No. 7 in A Major  Op. 92: IV. Allegro con brio,456.333,71.63,0.134,Classical
964,Wolfgang Amadeus Mozart,Die Zauberflöte  K. 620: Dies Bildnis sind bezaubernd schon,264.867,71.63,0.108,Classical
965,Johann Sebastian Bach,Choral pour orgue « Ich ruf zu dir  Herr Jesu Christ » BWV 639,154.787,71.63,0.077,Classical
966,Little Feat,Don't Bogart That Joint - Live at Lisner Auditorium  Washington  DC  8/8/1977,61.8,71.64,0.469,Blues
967,The Avalanches,Two Hearts In 3/4 Time,202.293,71.65,0.573,Electronic
968,Carbon Based Lifeforms,Vortex,373.305,71.67,0.227,Electronic
969,T-Pain,1UP (feat. Profit Dinero),273.81,71.67,0.35,Rap
970,Tony! Toni! Toné!,Me And You,250.933,71.67,0.571,Hip-Hop
971,Edvard Grieg,Peer Gynt-Suite Nr. 1  Op. 46: I. Morning,259.573,71.7,0.0352,Classical
972,Angelo Badalamenti,Twin Peaks Theme - Instrumental,310.013,71.72,0.102,Jazz
973,Krimer,Knockout,230.4,71.75,0.101,Electronic
974,Frédéric Chopin,Étude No. 3 in E Major  Op. 10: III. Tristesse,252.007,71.75,0.0389,Classical
975,Johann Sebastian Bach,St. Matthew Passion  BWV 244  Pt. 2: No. 38  Petrus aber saß draußen im Palast,129.627,71.75,0.176,Classical
976,Johann Sebastian Bach,Unaccompanied Cello Suite No. 6 in D Major  BWV 1012: II. Allemande,399.387,71.77,0.201,Classical
977,Felix Mendelssohn,Albumblatt In E Minor  Op.117  MWV U134,289,71.77,0.0584,Classical
978,Charles Wright & The Watts 103rd Street Rhythm Band,Comment (If All Men Are Truly Brothers) - Remastered Version,359.013,71.78,0.259,Jazz
979,Andrea Bocelli,Me faltas,214.755,71.78,0.0912,Classical
980,Ludwig van Beethoven,"Sonata No. 14 in C-Sharp Minor  Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto - Redbook Stereo",372.76,71.79,0.272,Classical
981,Johann Sebastian Bach,Violin Partita No. 2 in D Minor  BWV 1004: III. Sarabande,283.333,71.8,0.153,Classical
982,Richard Skelton,Threads Across the River,499.96,71.81,0.035,Jazz
983,Sergei Rachmaninoff,Rhapsody On a Theme of Paganini  Op. 43: I. Introduction - Variation I - Theme - Variation II  III,94.04,71.81,0.537,Classical
984,Ludwig van Beethoven,チェロ・ソナタ 第 4番 ハ長調  作品 102-1: 1. Andante - Allegro vivace,436.533,71.82,0.212,Classical
985,Percy Grainger,Colonial Song,336.733,71.83,0.0445,Classical
986,Deftones,My Own Summer (Shove It),214.76,71.84,0.372,Rap
987,Deftones,My Own Summer (Shove It),214.76,71.84,0.372,Rock
988,London Symphony Orchestra,"Finale (From ""East of Eden"")",210.067,71.86,0.0612,Classical
989,Alabama,When We Make Love,216.373,71.89,0.14,Country
990,Gregorio Allegri,Allegri : Miserere mei  Deus,893.947,71.91,0.0316,Classical
991,George Antheil,Carnival of the Beautiful Dresses: VI. Love Affair Valse,58.307,71.91,0.139,Classical
992,Tim McGraw,The Cowboy In Me,244.507,71.92,0.153,Country
993,Andy Timmons,On Your Way Sweet Soul,375.065,71.92,0.274,Classical
994,Akira Senju,運命の悲歌 - 決断,73.467,71.94,0.0839,Anime
995,Drake,November 18th,188.189,71.94,0.534,Rap
996,Frédéric Chopin,"Études  Op. 25: No. 1 in A-Flat Major ""Harp Study""",150.293,71.94,0.0338,Classical
997,Richard Strauss,Idomeneo  TrV 262  Act I (After W.A. Mozart): Höre mich  Fürst! - So starbst du  Idomeneo?! [Live],205.36,71.94,0.111,Classical
998,Drake,November 18th,188.189,71.94,0.534,Hip-Hop
999,Takatsugu Muramatsu,Rainbow of Magic,102,71.95,0.174,Anime
1000,The Skyliners,Since I Don't Have You,155.2,71.96,0.715,Blues
